element_name,element_class_sfb_mmg,worksection_class_sfb_mmg,worksection_name,activity_name,techflow_name,LCS_name,LCM_code,LCM_nest1_code,LCM_nest2_code,activity_type,techflow_unit,techflow_amount,indicator_GWP,indicator_PM,indicator_EP,indicator_old,indicator_aci,indicator_pof,indicator_dare,indicator_darf,indicator_HTc,indicator_HTnc,indicator_irhh,indicator_ecofw,indicator_ws,indicator_luosom,indicator_luobio,indicator_luourb,indicator_luoagr,indicator_luofor,indicator_lutsom,indicator_lutbio,indicator_luturb,indicator_lutagr
EW05 CLT + str blown,21,(41./81)Fj3 - AA - 0160,Wall - external finish | Thermal insulation | Flakes | Straw (Blow-in 160 mm) | For cavity wall,blow-in straw,"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A4,A4,-,Transport to site,tkm,0.87,1.43E-01,6.73E-05,7.52E-05,2.67959E-08,0.000460996,3.93478E-05,4.31408E-07,2.159351091,1.04317E-09,2.09735E-08,0.010086276,0.35512001,1.81394E-05,0.116742194,0.006757402,0.007799203,1.77177E-05,0.001688119,0.426645228,0.000396622,4.94119E-05,-1.94648E-05
EW05 CLT + str blown,21,(41./81)Fj3 - AA - 0160,Wall - external finish | Thermal insulation | Flakes | Straw (Blow-in 160 mm) | For cavity wall,blow-in straw,"Transport, freight, lorry 7.5-16 metric ton, EURO5 {RER}| transport, freight, lorry 7.5-16 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A4,A4,-,Transport to site,tkm,0.05,1.01E-02,4.54E-06,5.17E-06,1.83151E-09,3.24001E-05,2.74105E-06,4.01957E-08,0.150597817,8.67557E-11,1.34071E-09,0.000684763,0.020678704,7.82442E-07,0.006791055,0.000392931,0.000449197,1.57703E-06,0.000125379,0.028534671,1.88685E-05,3.34507E-06,-1.546E-06
EW05 CLT + str blown,21,(41./81)Fj3 - AA - 0160,Wall - external finish | Thermal insulation | Flakes | Straw (Blow-in 160 mm) | For cavity wall,timber grid,"Transport, freight, lorry >32 metric ton, EURO5 {RER}| transport, freight, lorry >32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A4,A4,-,Transport to site,tkm,0.38,3.33E-02,1.83E-05,1.79E-05,6.63564E-09,0.000108384,1.05171E-05,6.44548E-08,0.522026304,2.19185E-10,6.17434E-09,0.002616381,0.115538254,6.55404E-06,0.050944209,0.002950939,0.003448427,3.00892E-06,0.000461816,0.117627241,9.70648E-05,1.26943E-05,-5.17038E-06
EW05 CLT + str blown,21,(41./81)Fj3 - AA - 0160,Wall - external finish | Thermal insulation | Flakes | Straw (Blow-in 160 mm) | For cavity wall,timber grid,"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A4,A4,-,Transport to site,tkm,0.37,6.04E-02,2.85E-05,3.18E-05,1.13422E-08,0.000195131,1.66552E-05,1.82607E-07,0.914011044,4.41555E-10,8.87765E-09,0.004269323,0.150315348,7.67804E-06,0.049414685,0.002860276,0.00330125,7.49955E-06,0.000714548,0.180590573,0.000167882,2.09151E-05,-8.23906E-06
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,fibre board + bitumen,"Transport, freight, lorry 3.5-7.5 metric ton, EURO5 {RER}| transport, freight, lorry 3.5-7.5 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A4,A4,-,Transport to site,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW05 CLT + str blown,21,(41./81)Fj3 - AA - 0160,Wall - external finish | Thermal insulation | Flakes | Straw (Blow-in 160 mm) | For cavity wall,timber grid,"Transport, freight, lorry 7.5-16 metric ton, EURO5 {RER}| transport, freight, lorry 7.5-16 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A4,A4,-,Transport to site,tkm,0.02,4.27E-03,1.92E-06,2.19E-06,7.75242E-10,1.37143E-05,1.16023E-06,1.70141E-08,0.063745108,3.6722E-11,5.67497E-10,0.000289847,0.008752891,3.31193E-07,0.00287452,0.00016632,0.000190136,6.67528E-07,5.30704E-05,0.012078168,7.98665E-06,1.4159E-06,-6.54392E-07
EW05 CLT + str blown,21,(21.1/2)Gi4 - AA - 0160,External wall - loadbearing | Primary part | Panel | CLT (160 mm) | Screwed,cross laminated timber panel (1 cm) including screws,"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A4,A4,-,Transport to site,tkm,6.59,1.07E+00,5.07E-04,5.67E-04,2.01866E-07,0.003472901,0.000296426,3.25E-06,16.26741384,7.85872E-09,1.58003E-07,0.075984694,2.675287122,0.000136653,0.879474201,0.050906708,0.058755091,0.000133476,0.012717398,3.214120444,0.002987943,0.000372243,-0.000146637
EW05 CLT + str blown,21,(41./2)Rj5 - AA - 0056,Wall - external finish | Cladding | Panel | Cork (32-80 mm),cork (32-80mm),"Transport, freight, lorry >32 metric ton, EURO5 {RER}| transport, freight, lorry >32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,0.05,4.36E-03,2.40E-06,2.36E-06,8.70927E-10,1.42253E-05,1.38036E-06,8.4597E-09,0.068515952,2.8768E-11,8.10381E-10,0.0003434,0.015164396,8.60218E-07,0.006686427,0.000387311,0.000452606,3.94921E-07,6.06133E-05,0.015438575,1.27397E-05,1.66612E-06,-6.78612E-07
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,screws,"Transport, freight, lorry 3.5-7.5 metric ton, EURO5 {RER}| transport, freight, lorry 3.5-7.5 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A4,A4,-,Transport to site,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW05 CLT + str blown,21,(41./2)Rj5 - AA - 0056,Wall - external finish | Cladding | Panel | Cork (32-80 mm),cork (32-80mm),"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,0.02,3.41E-03,1.61E-06,1.80E-06,6.40755E-10,1.10235E-05,9.40902E-07,1.0316E-08,0.051635304,2.49448E-11,5.01526E-10,0.000241187,0.008491778,4.33756E-07,0.002791588,0.000161586,0.000186498,4.23673E-07,4.0367E-05,0.010202119,9.4842E-06,1.18156E-06,-4.6545E-07
EW05 CLT + str blown,21,(41./2)Rj5 - AA - 0056,Wall - external finish | Cladding | Panel | Cork (32-80 mm),cork (32-80mm),"Transport, freight, lorry 7.5-16 metric ton, EURO5 {RER}| transport, freight, lorry 7.5-16 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,0.00,4.92E-04,2.22E-07,2.52E-07,8.93681E-11,1.58096E-06,1.33749E-07,1.96134E-09,0.007348394,4.23323E-12,6.54197E-11,3.34129E-05,0.001009014,3.81791E-08,0.000331368,1.9173E-05,2.19185E-05,7.69511E-08,6.11784E-06,0.001392344,9.20683E-07,1.63222E-07,-7.54368E-08
EW05 CLT + str blown,21,(41./2)Rj5 - AA - 0056,Wall - external finish | Cladding | Panel | Cork (32-80 mm),cork (32-80mm),"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,C2,Transport EOL,tkm,0.07,1.14E-02,5.38E-06,6.02E-06,2.14443E-09,3.68927E-05,3.14894E-06,3.45248E-08,0.172808916,8.34832E-11,1.67847E-09,0.000807186,0.028419605,1.45166E-06,0.009342664,0.000540783,0.000624156,1.41791E-06,0.000135097,0.034143637,3.1741E-05,3.95434E-06,-1.55773E-06
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,fibre board + bitumen,"Transport, freight, lorry 3.5-7.5 metric ton, EURO5 {RER}| transport, freight, lorry 3.5-7.5 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW05 CLT + str blown,21,(41./2)Rj5 - AA - 0056,Wall - external finish | Cladding | Panel | Cork (32-80 mm),cork (32-80mm),Sorting of waste combustible other [BE],A4-5: Construction process stage,A5,A5,C3,Process,kg ,0.03,4.53E-05,2.67E-08,3.52E-08,9.91049E-12,1.80454E-07,1.19235E-08,8.16171E-11,0.000651933,9.72095E-13,3.67463E-12,1.15712E-05,1.7137E-05,9.09493E-08,5.71357E-05,3.21056E-06,2.33404E-06,1.75462E-08,1.11799E-05,0.000291356,-4.44412E-07,6.68945E-09,-1.2807E-08
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,fibre board + bitumen,"Transport, freight, lorry 7.5-16 metric ton, EURO5 {RER}| transport, freight, lorry 7.5-16 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,C2,Transport EOL,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,fibre board + bitumen,"Transport, freight, lorry 3.5-7.5 metric ton, EURO5 {RER}| transport, freight, lorry 3.5-7.5 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,C2,Transport EOL,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW05 CLT + str blown,21,(41./2)Rj5 - AA - 0056,Wall - external finish | Cladding | Panel | Cork (32-80 mm),cork (32-80mm),"Incineration of waste wood, not preserved [BE]| municipal incineration | Alloc Rec, U",A4-5: Construction process stage,A5,A5,C4,Process,kg ,0.53,5.11E-03,1.55E-05,2.93E-05,6.11817E-10,0.000115558,1.0197E-05,1.03423E-08,0.061103839,5.12635E-10,3.41182E-09,0.000137486,0.009727936,3.57415E-05,0.001295831,7.32973E-05,7.26654E-05,2.1476E-07,0.000109194,0.008988154,-1.05964E-05,6.4663E-07,-7.33746E-07
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,fibre board + bitumen,No impact landfilling,A4-5: Construction process stage,A5,A5,C4,Process,kg,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW05 CLT + str blown,21,(41./2)Rj5 - AA - 0056,Wall - external finish | Cladding | Panel | Cork (32-80 mm),cork (32-80mm),Sorting of waste combustible other [BE],A4-5: Construction process stage,A5,A5,C4,Process,kg ,0.53,8.61E-04,5.07E-07,6.69E-07,1.88299E-10,3.42863E-06,2.26546E-07,1.55073E-09,0.012386721,1.84698E-11,6.98181E-11,0.000219852,0.000325603,1.72804E-06,0.001085578,6.10006E-05,4.43467E-05,3.33377E-07,0.000212418,0.005535767,-8.44383E-06,1.271E-07,-2.43334E-07
EW05 CLT + str blown,21,(41./2)Rj5 - AA - 0056,Wall - external finish | Cladding | Panel | Cork (32-80 mm),cork (32-80mm),"Cork slab {RER}| production | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A1-3,Material loss,kg,0.56,7.89E-01,7.19E-04,4.93E-04,7.672E-08,0.00461384,0.00044128,2.0216E-06,13.4769656,8.12E-09,6.44E-08,0.0562688,0.50913968,0.00383656,19.0823136,1.05028952,0.0087136,0.00088424,9.4723048,0.95236736,-0.0151424,0.00008456,-0.0004872
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,fibre board + bitumen,"Transport, freight, lorry >32 metric ton, EURO5 {RER}| transport, freight, lorry >32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,0.02,1.45E-03,7.98E-07,7.82E-07,2.89219E-10,4.72398E-06,4.58394E-07,2.80931E-09,0.022752924,9.55335E-12,2.69113E-10,0.000114037,0.005035825,2.85663E-07,0.002220443,0.000128619,0.000150302,1.31146E-07,2.01286E-05,0.005126875,4.23064E-06,5.5329E-07,-2.25355E-07
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,fibre board + bitumen,"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,0.02,2.63E-03,1.24E-06,1.39E-06,4.94358E-10,8.50492E-06,7.25929E-07,7.95906E-09,0.039837885,1.92455E-11,3.86939E-10,0.000186082,0.006551612,3.34654E-07,0.002153778,0.000124667,0.000143888,3.26874E-07,3.11441E-05,0.007871181,7.31729E-06,9.116E-07,-3.59106E-07
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,fibre board + bitumen,"Transport, freight, lorry 7.5-16 metric ton, EURO5 {RER}| transport, freight, lorry 7.5-16 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,0.00,1.86E-04,8.38E-08,9.54E-08,3.37895E-11,5.97749E-07,5.05696E-08,7.41572E-10,0.00277838,1.60056E-12,2.47348E-11,1.26332E-05,0.000381502,1.44353E-08,0.000125288,7.24918E-06,8.28723E-06,2.90947E-08,2.31312E-06,0.000526436,3.48104E-07,6.17132E-08,-2.85222E-08
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,fibre board + bitumen,"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,C2,Transport EOL,tkm,0.03,5.68E-03,2.68E-06,3.00E-06,1.06819E-09,1.83771E-05,1.56856E-06,1.71976E-08,0.086080133,4.15849E-11,8.36083E-10,0.000402078,0.014156465,7.23106E-07,0.004653798,0.000269376,0.000310907,7.06296E-07,6.7295E-05,0.017007738,1.58109E-05,1.96975E-06,-7.75942E-07
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,screws,"Transport, freight, lorry 3.5-7.5 metric ton, EURO5 {RER}| transport, freight, lorry 3.5-7.5 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,fibre board + bitumen,"Sorting of waste wooden product, composite [BE]",A4-5: Construction process stage,A5,A5,C3,Process,kg ,0.01,1.36E-05,1.20E-08,1.51E-08,2.74449E-12,7.38176E-08,4.76603E-09,1.77736E-11,0.000196319,2.90562E-13,8.83421E-13,2.40165E-06,5.00499E-06,1.57717E-08,1.42121E-05,8.00828E-07,6.85004E-07,3.2328E-09,2.01551E-06,9.40911E-05,-6.23124E-08,2.91848E-09,-2.34697E-09
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,screws,"Transport, freight, lorry 7.5-16 metric ton, EURO5 {RER}| transport, freight, lorry 7.5-16 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,C2,Transport EOL,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,screws,"Transport, freight, lorry 3.5-7.5 metric ton, EURO5 {RER}| transport, freight, lorry 3.5-7.5 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,C2,Transport EOL,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,fibre board + bitumen,"Incineration of waste wood, composite [BE]| municipal incineration | Alloc Rec, U",A4-5: Construction process stage,A5,A5,C4,Process,kg ,0.27,4.55E-02,2.09E-05,2.26E-05,3.34536E-09,0.000137097,2.82532E-05,2.90032E-08,0.243043951,1.82076E-09,4.65943E-09,0.000497865,0.067998062,2.88773E-05,0.004435407,0.000247037,0.000191423,1.13135E-05,0.000665708,0.021481806,-0.000329618,1.59978E-06,-1.06248E-05
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,fibre board + bitumen,"Sorting of waste wooden product, composite [BE]",A4-5: Construction process stage,A5,A5,C4,Process,kg ,0.16,2.59E-04,2.27E-07,2.86E-07,5.21453E-11,1.40253E-06,9.05547E-08,3.37699E-10,0.003730052,5.52068E-12,1.6785E-11,4.56313E-05,9.50948E-05,2.99663E-07,0.000270029,1.52157E-05,1.30151E-05,6.14233E-08,3.82947E-05,0.001787732,-1.18394E-06,5.54511E-08,-4.45924E-08
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,screws,No impact incineration,A4-5: Construction process stage,A5,A5,C4,Process,kg,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,fibre board + bitumen,"Fibreboard, soft, bitumised [RER]| production | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A1-3,Material loss,m3,0.00,1.94E-01,1.20E-04,1.24E-04,3.59982E-08,0.001014514,0.000203649,1.50929E-07,4.14264235,1.18382E-09,4.01845E-08,0.019741498,0.094664353,0.000864044,3.40864348,0.198665709,0.063880078,7.70258E-05,1.31743502,3.53685266,0.017629087,0.000882349,-4.79737E-05
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,screws,"Transport, freight, lorry >32 metric ton, EURO5 {RER}| transport, freight, lorry >32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,0.00,4.87E-06,2.68E-09,2.63E-09,9.72105E-13,1.58779E-08,1.54072E-09,9.44247E-12,7.64756E-05,3.21101E-14,9.04525E-13,3.83293E-07,1.69261E-05,9.60151E-10,7.4632E-06,4.32305E-07,5.05186E-07,4.408E-10,6.76549E-08,1.72321E-05,1.42197E-08,1.85968E-09,-7.57447E-10
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,screws,"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,0.00,8.84E-06,4.17E-09,4.66E-09,1.6616E-12,2.85862E-08,2.43994E-09,2.67514E-11,0.0001339,6.46867E-14,1.30055E-12,6.25445E-07,2.20208E-05,1.12481E-09,7.23913E-06,4.19023E-07,4.83625E-07,1.09867E-09,1.04679E-07,2.64561E-05,2.45944E-08,3.06401E-09,-1.207E-09
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,screws,"Transport, freight, lorry 7.5-16 metric ton, EURO5 {RER}| transport, freight, lorry 7.5-16 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,0.00,6.25E-07,2.82E-10,3.21E-10,1.13571E-13,2.00911E-09,1.69971E-10,2.49252E-12,9.3385E-06,5.37968E-15,8.31369E-14,4.24618E-08,1.28228E-06,4.85189E-11,4.2111E-07,2.43655E-08,2.78545E-08,9.77912E-11,7.77469E-09,1.76942E-06,1.17002E-09,2.07426E-10,-9.58668E-11
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,screws,"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,C2,Transport EOL,tkm,0.00,4.97E-06,2.34E-09,2.62E-09,9.33485E-13,1.60596E-08,1.37075E-09,1.50289E-11,7.52249E-05,3.63408E-14,7.30649E-13,3.51374E-07,1.23713E-05,6.31918E-10,4.06693E-06,2.35406E-07,2.71699E-07,6.17228E-10,5.88087E-08,1.4863E-05,1.38171E-08,1.72135E-09,-6.78091E-10
EW05 CLT + str blown,21,(41./81)Fj3 - AA - 0160,Wall - external finish | Thermal insulation | Flakes | Straw (Blow-in 160 mm) | For cavity wall,blow-in straw,"Transport, freight, lorry 3.5-7.5 metric ton, EURO5 {RER}| transport, freight, lorry 3.5-7.5 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A4,A4,-,Transport to site,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,screws,Sorting of waste metals (steel) [BE],A4-5: Construction process stage,A5,A5,C3,Process,kg ,0.00,1.54E-07,4.64E-11,6.86E-11,3.61891E-14,3.92414E-10,2.78736E-11,3.60194E-13,2.21122E-06,3.85299E-15,1.51105E-14,5.1314E-08,6.53897E-08,4.38676E-10,2.69591E-07,1.51478E-08,1.09737E-08,8.24702E-11,5.30457E-08,1.2393E-06,-2.51728E-09,1.23691E-11,-6.03831E-11
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,screws,"Landfilling of scrap steel [BE]| inert material landfill | Alloc Rec, U",A4-5: Construction process stage,A5,A5,C4,Process,kg ,0.00,2.50E-07,2.80E-10,3.20E-10,8.38194E-14,1.88541E-09,1.49691E-10,2.80191E-13,7.10033E-06,2.25091E-15,1.44098E-14,2.98416E-08,1.35138E-07,1.13193E-09,7.71169E-07,4.38768E-08,4.80288E-08,3.8048E-11,3.17165E-08,7.86923E-06,-6.26426E-08,1.35767E-09,-3.35208E-09
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,screws,Sorting of waste metals (steel) [BE],A4-5: Construction process stage,A5,A5,C4,Process,kg ,0.00,8.09E-09,2.44E-12,3.61E-12,1.90469E-15,2.06534E-11,1.46703E-12,1.89576E-14,1.1638E-07,2.02789E-16,7.95288E-16,2.70073E-09,3.44157E-09,2.30882E-11,1.4189E-08,7.97253E-10,5.77564E-10,4.34054E-12,2.79188E-09,6.52264E-08,-1.32488E-10,6.51008E-13,-3.17806E-12
EW05 CLT + str blown,21,(41./81)Fj3 - AA - 0160,Wall - external finish | Thermal insulation | Flakes | Straw (Blow-in 160 mm) | For cavity wall,timber grid,"Transport, freight, lorry 3.5-7.5 metric ton, EURO5 {RER}| transport, freight, lorry 3.5-7.5 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A4,A4,-,Transport to site,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW05 CLT + str blown,21,(41./1)Rj1 - CA - 0022,Wall - external finish | Infrastructure | Board | Bituminised wood fibre (22 mm) | Screwed,screws,"Chromium steel, screws [RER]| production",A4-5: Construction process stage,A5,A5,A1-3,Material loss,kg,0.00,6.81E-03,9.87E-06,4.39E-06,3.68471E-10,3.79506E-05,3.17747E-06,1.3595E-07,0.088743177,2.46585E-09,3.27217E-09,0.000214428,0.029416494,-1.10916E-05,0.003295255,0.000189689,0.000154511,8.28637E-06,0.000457911,0.012789729,-0.000124783,7.75382E-07,-4.06912E-06
EW05 CLT + str blown,21,(41./81)Fj3 - AA - 0160,Wall - external finish | Thermal insulation | Flakes | Straw (Blow-in 160 mm) | For cavity wall,blow-in straw,"Transport, freight, lorry >32 metric ton, EURO5 {RER}| transport, freight, lorry >32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,0.05,3.93E-03,2.16E-06,2.12E-06,7.83835E-10,1.28028E-05,1.24233E-06,7.61373E-09,0.061664357,2.58912E-11,7.29343E-10,0.00030906,0.013647956,7.74196E-07,0.006017785,0.00034858,0.000407345,3.55429E-07,5.4552E-05,0.013894718,1.14658E-05,1.49951E-06,-6.10751E-07
EW05 CLT + str blown,21,(41./81)Fj3 - AA - 0160,Wall - external finish | Thermal insulation | Flakes | Straw (Blow-in 160 mm) | For cavity wall,blow-in straw,"Transport, freight, lorry 16-32 metric ton, EURO5 {RER}| transport, freight, lorry 16-32 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,0.04,7.13E-03,3.36E-06,3.76E-06,1.3398E-09,2.30498E-05,1.96739E-06,2.15704E-08,0.107967555,5.21586E-11,1.04867E-09,0.000504314,0.017756,9.06969E-07,0.00583711,0.00033787,0.00038996,8.85885E-07,8.44059E-05,0.021332261,1.98311E-05,2.47059E-06,-9.73239E-07
EW05 CLT + str blown,21,(41./81)Fj3 - AA - 0160,Wall - external finish | Thermal insulation | Flakes | Straw (Blow-in 160 mm) | For cavity wall,blow-in straw,"Transport, freight, lorry 3.5-7.5 metric ton, EURO5 {RER}| transport, freight, lorry 3.5-7.5 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW05 CLT + str blown,21,(41./81)Fj3 - AA - 0160,Wall - external finish | Thermal insulation | Flakes | Straw (Blow-in 160 mm) | For cavity wall,blow-in straw,"Transport, freight, lorry 7.5-16 metric ton, EURO5 {RER}| transport, freight, lorry 7.5-16 metric ton, EURO5 | Alloc Rec, U",A4-5: Construction process stage,A5,A5,A4,Transport to site,tkm,0.00,5.04E-04,2.27E-07,2.59E-07,9.15754E-11,1.62E-06,1.37052E-07,2.00979E-09,0.007529891,4.33778E-12,6.70355E-11,3.42381E-05,0.001033935,3.91221E-08,0.000339553,1.96465E-05,2.24598E-05,7.88517E-08,6.26895E-06,0.001426734,9.43423E-07,1.67253E-07,-7.73E-08
